inning,half,run_diff,outs,base_state,home_win_prob
6,top,1,1,0,0.703
6,top,2,1,0,0.819
6,top,3,1,0,0.895
6,top,4,1,0,0.941
6,top,5,1,0,0.968
6,top,-5,1,1,0.042
6,top,-4,1,1,0.074
6,top,-3,1,1,0.127
6,top,-2,1,1,0.21
6,top,-1,1,1,0.331
6,top,0,1,1,0.496
6,top,1,1,1,0.662
6,top,2,1,1,0.783
6,top,3,1,1,0.868
6,top,4,1,1,0.924
6,top,5,1,1,0.957
6,top,-5,1,2,0.038
6,top,-4,1,2,0.068
6,top,-3,1,2,0.118
6,top,-2,1,2,0.196
6,top,-1,1,2,0.311
6,top,0,1,2,0.469
6,top,1,1,2,0.635
6,top,2,1,2,0.765
6,top,3,1,2,0.857
6,top,4,1,2,0.916
6,top,5,1,2,0.953
6,top,-5,1,3,0.036
6,top,-4,1,3,0.065
6,top,-3,1,3,0.112
6,top,-2,1,3,0.186
6,top,-1,1,3,0.295
6,top,0,1,3,0.446
6,top,1,1,3,0.603
6,top,2,1,3,0.73
6,top,3,1,3,0.826
6,top,4,1,3,0.894
6,top,5,1,3,0.938
6,top,-5,1,4,0.032
6,top,-4,1,4,0.058
6,top,-3,1,4,0.101
6,top,-2,1,4,0.169
6,top,-1,1,4,0.272
6,top,0,1,4,0.417
6,top,1,1,4,0.586
6,top,2,1,4,0.733
6,top,3,1,4,0.836
6,top,4,1,4,0.904
6,top,5,1,4,0.946
6,top,-5,1,5,0.031
6,top,-4,1,5,0.056
6,top,-3,1,5,0.097
6,top,-2,1,5,0.163
6,top,-1,1,5,0.262
6,top,0,1,5,0.401
6,top,1,1,5,0.561
6,top,2,1,5,0.703
6,top,3,1,5,0.809
6,top,4,1,5,0.884
6,top,5,1,5,0.932
6,top,-5,1,6,0.028
6,top,-4,1,6,0.051
6,top,-3,1,6,0.088
6,top,-2,1,6,0.149
6,top,-1,1,6,0.24
6,top,0,1,6,0.369
6,top,1,1,6,0.521
6,top,2,1,6,0.665
6,top,3,1,6,0.781
6,top,4,1,6,0.864
6,top,5,1,6,0.919
6,top,-5,1,7,0.028
6,top,-4,1,7,0.05
6,top,-3,1,7,0.087
6,top,-2,1,7,0.145
6,top,-1,1,7,0.234
6,top,0,1,7,0.36
6,top,1,1,7,0.505
6,top,2,1,7,0.64
6,top,3,1,7,0.752
6,top,4,1,7,0.839
6,top,5,1,7,0.901
6,top,-5,2,0,0.048
6,top,-4,2,0,0.085
6,top,-3,2,0,0.146
6,top,-2,2,0,0.24
6,top,-1,2,0,0.375
6,top,0,2,0,0.558
6,top,1,2,0,0.729
6,top,2,2,0,0.84
6,top,3,2,0,0.909
6,top,4,2,0,0.951
6,top,5,2,0,0.974
6,top,-5,2,1,0.046
6,top,-4,2,1,0.082
6,top,-3,2,1,0.14
6,top,-2,2,1,0.23
6,top,-1,2,1,0.361
6,top,0,2,1,0.539
6,top,1,2,1,0.708
6,top,2,2,1,0.822
6,top,3,2,1,0.897
6,top,4,2,1,0.943
6,top,5,2,1,0.969
6,top,-5,2,2,0.044
6,top,-4,2,2,0.078
6,top,-3,2,2,0.134
6,top,-2,2,2,0.221
6,top,-1,2,2,0.348
6,top,0,2,2,0.521
6,top,1,2,2,0.692
6,top,2,2,2,0.812
6,top,3,2,2,0.89
6,top,4,2,2,0.939
6,top,5,2,2,0.967
6,top,-5,2,3,0.043
6,top,-4,2,3,0.076
6,top,-3,2,3,0.131
6,top,-2,2,3,0.216
6,top,-1,2,3,0.34
6,top,0,2,3,0.509
6,top,1,2,3,0.675
6,top,2,2,3,0.794
6,top,3,2,3,0.875
6,top,4,2,3,0.928
6,top,5,2,3,0.96
6,top,-5,2,4,0.043
6,top,-4,2,4,0.077
6,top,-3,2,4,0.132
6,top,-2,2,4,0.218
6,top,-1,2,4,0.343
6,top,0,2,4,0.514
6,top,1,2,4,0.686
6,top,2,2,4,0.809
6,top,3,2,4,0.889
6,top,4,2,4,0.938
6,top,5,2,4,0.966
6,top,-5,2,5,0.042
6,top,-4,2,5,0.074
6,top,-3,2,5,0.128
6,top,-2,2,5,0.211
6,top,-1,2,5,0.333
6,top,0,2,5,0.499
6,top,1,2,5,0.666
6,top,2,2,5,0.788
6,top,3,2,5,0.872
6,top,4,2,5,0.927
6,top,5,2,5,0.959
6,top,-5,2,6,0.041
6,top,-4,2,6,0.072
6,top,-3,2,6,0.125
6,top,-2,2,6,0.206
6,top,-1,2,6,0.325
6,top,0,2,6,0.487
6,top,1,2,6,0.649
6,top,2,2,6,0.771
6,top,3,2,6,0.86
6,top,4,2,6,0.918
6,top,5,2,6,0.954
6,top,-5,2,7,0.039
6,top,-4,2,7,0.069
6,top,-3,2,7,0.119
6,top,-2,2,7,0.197
6,top,-1,2,7,0.311
6,top,0,2,7,0.467
6,top,1,2,7,0.626
6,top,2,2,7,0.747
6,top,3,2,7,0.838
6,top,4,2,7,0.901
6,top,5,2,7,0.942
6,bottom,-5,0,0,0.05
6,bottom,-4,0,0,0.088
6,bottom,-3,0,0,0.151
6,bottom,-2,0,0,0.248
6,bottom,-1,0,0,0.387
6,bottom,0,0,0,0.574
6,bottom,1,0,0,0.746
6,bottom,2,0,0,0.852
6,bottom,3,0,0,0.918
6,bottom,4,0,0,0.956
6,bottom,5,0,0,0.977
6,bottom,-5,0,1,0.071
6,bottom,-4,0,1,0.121
6,bottom,-3,0,1,0.197
6,bottom,-2,0,1,0.307
6,bottom,-1,0,1,0.451
6,bottom,0,0,1,0.625
6,bottom,1,0,1,0.777
6,bottom,2,0,1,0.871
6,bottom,3,0,1,0.929
6,bottom,4,0,1,0.962
6,bottom,5,0,1,0.98
6,bottom,-5,0,2,0.08
6,bottom,-4,0,2,0.134
6,bottom,-3,0,2,0.218
6,bottom,-2,0,2,0.339
6,bottom,-1,0,2,0.496
6,bottom,0,0,2,0.668
6,bottom,1,0,2,0.804
6,bottom,2,0,2,0.888
6,bottom,3,0,2,0.938
6,bottom,4,0,2,0.967
6,bottom,5,0,2,0.983
6,bottom,-5,0,3,0.109
6,bottom,-4,0,3,0.176
6,bottom,-3,0,3,0.272
6,bottom,-2,0,3,0.395
6,bottom,-1,0,3,0.541
6,bottom,0,0,3,0.695
6,bottom,1,0,3,0.82
6,bottom,2,0,3,0.897
6,bottom,3,0,3,0.943
6,bottom,4,0,3,0.97
6,bottom,5,0,3,0.984
6,bottom,-5,0,4,0.086
6,bottom,-4,0,4,0.146
6,bottom,-3,0,4,0.239
6,bottom,-2,0,4,0.372
6,bottom,-1,0,4,0.547
6,bottom,0,0,4,0.717
6,bottom,1,0,4,0.834
6,bottom,2,0,4,0.907
6,bottom,3,0,4,0.949
6,bottom,4,0,4,0.973
6,bottom,5,0,4,0.986
6,bottom,-5,0,5,0.124
6,bottom,-4,0,5,0.199
6,bottom,-3,0,5,0.305
6,bottom,-2,0,5,0.441
6,bottom,-1,0,5,0.603
6,bottom,0,0,5,0.753
6,bottom,1,0,5,0.856
6,bottom,2,0,5,0.919
6,bottom,3,0,5,0.956
6,bottom,4,0,5,0.977
6,bottom,5,0,5,0.988
6,bottom,-5,0,6,0.135
6,bottom,-4,0,6,0.216
6,bottom,-3,0,6,0.33
6,bottom,-2,0,6,0.478
6,bottom,-1,0,6,0.637
6,bottom,0,0,6,0.773
6,bottom,1,0,6,0.868
6,bottom,2,0,6,0.926
6,bottom,3,0,6,0.96
6,bottom,4,0,6,0.979
6,bottom,5,0,6,0.989
6,bottom,-5,0,7,0.174
6,bottom,-4,0,7,0.266
6,bottom,-3,0,7,0.385
6,bottom,-2,0,7,0.522
6,bottom,-1,0,7,0.666
6,bottom,0,0,7,0.791
6,bottom,1,0,7,0.879
6,bottom,2,0,7,0.932
6,bottom,3,0,7,0.963
6,bottom,4,0,7,0.981
6,bottom,5,0,7,0.99
6,bottom,-5,1,0,0.038
6,bottom,-4,1,0,0.07
6,bottom,-3,1,0,0.125
6,bottom,-2,1,0,0.213
6,bottom,-1,1,0,0.347
6,bottom,0,1,0,0.541
6,bottom,1,1,0,0.725
6,bottom,2,1,0,0.84
6,bottom,3,1,0,0.911
6,bottom,4,1,0,0.952
6,bottom,5,1,0,0.975
6,bottom,-5,1,1,0.051
6,bottom,-4,1,1,0.091
6,bottom,-3,1,1,0.155
6,bottom,-2,1,1,0.254
6,bottom,-1,1,1,0.392
6,bottom,0,1,1,0.577
6,bottom,1,1,1,0.748
6,bottom,2,1,1,0.853
6,bottom,3,1,1,0.918
6,bottom,4,1,1,0.956
6,bottom,5,1,1,0.977
6,bottom,-5,1,2,0.056
6,bottom,-4,1,2,0.099
6,bottom,-3,1,2,0.169
6,bottom,-2,1,2,0.274
6,bottom,-1,1,2,0.422
6,bottom,0,1,2,0.606
6,bottom,1,1,2,0.765
6,bottom,2,1,2,0.864
6,bottom,3,1,2,0.925
6,bottom,4,1,2,0.96
6,bottom,5,1,2,0.979
6,bottom,-5,1,3,0.074
6,bottom,-4,1,3,0.125
6,bottom,-3,1,3,0.203
6,bottom,-2,1,3,0.313
6,bottom,-1,1,3,0.453
6,bottom,0,1,3,0.626
6,bottom,1,1,3,0.778
6,bottom,2,1,3,0.871
6,bottom,3,1,3,0.929
6,bottom,4,1,3,0.962
6,bottom,5,1,3,0.98
6,bottom,-5,1,4,0.064
6,bottom,-4,1,4,0.114
6,bottom,-3,1,4,0.193
6,bottom,-2,1,4,0.311
6,bottom,-1,1,4,0.478
6,bottom,0,1,4,0.661
6,bottom,1,1,4,0.8
6,bottom,2,1,4,0.885
6,bottom,3,1,4,0.937
6,bottom,4,1,4,0.967
6,bottom,5,1,4,0.983
6,bottom,-5,1,5,0.08
6,bottom,-4,1,5,0.137
6,bottom,-3,1,5,0.223
6,bottom,-2,1,5,0.344
6,bottom,-1,1,5,0.502
6,bottom,0,1,5,0.673
6,bottom,1,1,5,0.807
6,bottom,2,1,5,0.89
6,bottom,3,1,5,0.939
6,bottom,4,1,5,0.968
6,bottom,5,1,5,0.983
6,bottom,-5,1,6,0.096
6,bottom,-4,1,6,0.16
6,bottom,-3,1,6,0.255
6,bottom,-2,1,6,0.386
6,bottom,-1,1,6,0.544
6,bottom,0,1,6,0.702
6,bottom,1,1,6,0.825
6,bottom,2,1,6,0.9
6,bottom,3,1,6,0.945
6,bottom,4,1,6,0.971
6,bottom,5,1,6,0.985
6,bottom,-5,1,7,0.117
6,bottom,-4,1,7,0.188
6,bottom,-3,1,7,0.286
6,bottom,-2,1,7,0.41
6,bottom,-1,1,7,0.557
6,bottom,0,1,7,0.709
6,bottom,1,1,7,0.828
6,bottom,2,1,7,0.902
6,bottom,3,1,7,0.946
6,bottom,4,1,7,0.971
6,bottom,5,1,7,0.985
6,bottom,-5,2,0,0.031
6,bottom,-4,2,0,0.059
6,bottom,-3,2,0,0.108
6,bottom,-2,2,0,0.19
6,bottom,-1,2,0,0.319
6,bottom,0,2,0,0.517
6,bottom,1,2,0,0.71
6,bottom,2,2,0,0.831
6,bottom,3,2,0,0.905
6,bottom,4,2,0,0.949
6,bottom,5,2,0,0.973
6,bottom,-5,2,1,0.037
6,bottom,-4,2,1,0.068
6,bottom,-3,2,1,0.122
6,bottom,-2,2,1,0.21
6,bottom,-1,2,1,0.342
6,bottom,0,2,1,0.536
6,bottom,1,2,1,0.722
6,bottom,2,2,1,0.838
6,bottom,3,2,1,0.909
6,bottom,4,2,1,0.951
6,bottom,5,2,1,0.975
6,bottom,-5,2,2,0.04
6,bottom,-4,2,2,0.073
6,bottom,-3,2,2,0.13
6,bottom,-2,2,2,0.222
6,bottom,-1,2,2,0.361
6,bottom,0,2,2,0.554
6,bottom,1,2,2,0.733
6,bottom,2,2,2,0.845
6,bottom,3,2,2,0.913
6,bottom,4,2,2,0.954
6,bottom,5,2,2,0.976
6,bottom,-5,2,3,0.047
6,bottom,-4,2,3,0.085
6,bottom,-3,2,3,0.147
6,bottom,-2,2,3,0.242
6,bottom,-1,2,3,0.377
6,bottom,0,2,3,0.565
6,bottom,1,2,3,0.74
6,bottom,2,2,3,0.849
6,bottom,3,2,3,0.916
6,bottom,4,2,3,0.955
6,bottom,5,2,3,0.976
6,bottom,-5,2,4,0.04
6,bottom,-4,2,4,0.074
6,bottom,-3,2,4,0.132
6,bottom,-2,2,4,0.226
6,bottom,-1,2,4,0.368
6,bottom,0,2,4,0.561
6,bottom,1,2,4,0.738
6,bottom,2,2,4,0.848
6,bottom,3,2,4,0.915
6,bottom,4,2,4,0.955
6,bottom,5,2,4,0.976
6,bottom,-5,2,5,0.049
6,bottom,-4,2,5,0.087
6,bottom,-3,2,5,0.151
6,bottom,-2,2,5,0.248
6,bottom,-1,2,5,0.387
6,bottom,0,2,5,0.575
6,bottom,1,2,5,0.746
6,bottom,2,2,5,0.852
6,bottom,3,2,5,0.918
6,bottom,4,2,5,0.956
6,bottom,5,2,5,0.977
6,bottom,-5,2,6,0.055
6,bottom,-4,2,6,0.097
6,bottom,-3,2,6,0.165
6,bottom,-2,2,6,0.268
6,bottom,-1,2,6,0.405
6,bottom,0,2,6,0.585
6,bottom,1,2,6,0.753
6,bottom,2,2,6,0.856
6,bottom,3,2,6,0.92
6,bottom,4,2,6,0.957
6,bottom,5,2,6,0.978
6,bottom,-5,2,7,0.069
6,bottom,-4,2,7,0.117
6,bottom,-3,2,7,0.19
6,bottom,-2,2,7,0.293
6,bottom,-1,2,7,0.429
6,bottom,0,2,7,0.604
6,bottom,1,2,7,0.764
6,bottom,2,2,7,0.863
6,bottom,3,2,7,0.924
6,bottom,4,2,7,0.959
6,bottom,5,2,7,0.979
7,top,-5,0,0,0.028
7,top,-4,0,0,0.053
7,top,-3,0,0,0.098
7,top,-2,0,0,0.176
7,top,-1,0,0,0.3
7,top,0,0,0,0.5
7,top,1,0,0,0.7
7,top,2,0,0,0.824
7,top,3,0,0,0.902
7,top,4,0,0,0.947
7,top,5,0,0,0.972
7,top,-5,0,1,0.024
7,top,-4,0,1,0.046
7,top,-3,0,1,0.086
7,top,-2,0,1,0.153
7,top,-1,0,1,0.263
7,top,0,0,1,0.441
7,top,1,0,1,0.629
7,top,2,0,1,0.765
7,top,3,0,1,0.86
7,top,4,0,1,0.921
7,top,5,0,1,0.957
7,top,-5,0,2,0.02
7,top,-4,0,2,0.039
7,top,-3,0,2,0.074
7,top,-2,0,2,0.134
7,top,-1,0,2,0.232
7,top,0,0,2,0.39
7,top,1,0,2,0.581
7,top,2,0,2,0.738
7,top,3,0,2,0.844
7,top,4,0,2,0.911
7,top,5,0,2,0.951
7,top,-5,0,3,0.019
7,top,-4,0,3,0.036
7,top,-3,0,3,0.068
7,top,-2,0,3,0.123
7,top,-1,0,3,0.213
7,top,0,0,3,0.358
7,top,1,0,3,0.529
7,top,2,0,3,0.675
7,top,3,0,3,0.79
7,top,4,0,3,0.873
7,top,5,0,3,0.927
7,top,-5,0,4,0.017
7,top,-4,0,4,0.032
7,top,-3,0,4,0.061
7,top,-2,0,4,0.112
7,top,-1,0,4,0.197
7,top,0,0,4,0.333
7,top,1,0,4,0.528
7,top,2,0,4,0.71
7,top,3,0,4,0.829
7,top,4,0,4,0.904
7,top,5,0,4,0.948
7,top,-5,0,5,0.014
7,top,-4,0,5,0.028
7,top,-3,0,5,0.053
7,top,-2,0,5,0.097
7,top,-1,0,5,0.171
7,top,0,0,5,0.292
7,top,1,0,5,0.463
7,top,2,0,5,0.634
7,top,3,0,5,0.763
7,top,4,0,5,0.856
7,top,5,0,5,0.916
7,top,-5,0,6,0.013
7,top,-4,0,6,0.025
7,top,-3,0,6,0.048
7,top,-2,0,6,0.088
7,top,-1,0,6,0.156
7,top,0,0,6,0.268
7,top,1,0,6,0.423
7,top,2,0,6,0.595
7,top,3,0,6,0.741
7,top,4,0,6,0.843
7,top,5,0,6,0.909
7,top,-5,0,7,0.012
7,top,-4,0,7,0.023
7,top,-3,0,7,0.044
7,top,-2,0,7,0.081
7,top,-1,0,7,0.144
7,top,0,0,7,0.246
7,top,1,0,7,0.389
7,top,2,0,7,0.544
7,top,3,0,7,0.682
7,top,4,0,7,0.793
7,top,5,0,7,0.874
7,top,-5,1,0,0.03
7,top,-4,1,0,0.058
7,top,-3,1,0,0.107
7,top,-2,1,0,0.19
7,top,-1,1,0,0.324
7,top,0,1,0,0.539
7,top,1,1,0,0.743
7,top,2,1,0,0.857
7,top,3,1,0,0.924
7,top,4,1,0,0.961
7,top,5,1,0,0.981
7,top,-5,1,1,0.028
7,top,-4,1,1,0.053
7,top,-3,1,1,0.098
7,top,-2,1,1,0.174
7,top,-1,1,1,0.298
7,top,0,1,1,0.496
7,top,1,1,1,0.694
7,top,2,1,1,0.818
7,top,3,1,1,0.898
7,top,4,1,1,0.945
7,top,5,1,1,0.972
7,top,-5,1,2,0.025
7,top,-4,1,2,0.048
7,top,-3,1,2,0.09
7,top,-2,1,2,0.161
7,top,-1,1,2,0.277
7,top,0,1,2,0.463
7,top,1,1,2,0.662
7,top,2,1,2,0.8
7,top,3,1,2,0.888
7,top,4,1,2,0.939
7,top,5,1,2,0.968
7,top,-5,1,3,0.024
7,top,-4,1,3,0.046
7,top,-3,1,3,0.085
7,top,-2,1,3,0.153
7,top,-1,1,3,0.263
7,top,0,1,3,0.439
7,top,1,1,3,0.626
7,top,2,1,3,0.758
7,top,3,1,3,0.854
7,top,4,1,3,0.917
7,top,5,1,3,0.955
7,top,-5,1,4,0.021
7,top,-4,1,4,0.04
7,top,-3,1,4,0.075
7,top,-2,1,4,0.137
7,top,-1,1,4,0.237
7,top,0,1,4,0.399
7,top,1,1,4,0.603
7,top,2,1,4,0.77
7,top,3,1,4,0.87
7,top,4,1,4,0.93
7,top,5,1,4,0.964
7,top,-5,1,5,0.02
7,top,-4,1,5,0.039
7,top,-3,1,5,0.073
7,top,-2,1,5,0.131
7,top,-1,1,5,0.228
7,top,0,1,5,0.384
7,top,1,1,5,0.575
7,top,2,1,5,0.732
7,top,3,1,5,0.84
7,top,4,1,5,0.91
7,top,5,1,5,0.951
7,top,-5,1,6,0.018
7,top,-4,1,6,0.035
7,top,-3,1,6,0.066
7,top,-2,1,6,0.119
7,top,-1,1,6,0.207
7,top,0,1,6,0.35
7,top,1,1,6,0.527
7,top,2,1,6,0.689
7,top,3,1,6,0.811
7,top,4,1,6,0.891
7,top,5,1,6,0.94
7,top,-5,1,7,0.018
7,top,-4,1,7,0.034
7,top,-3,1,7,0.065
7,top,-2,1,7,0.117
7,top,-1,1,7,0.203
7,top,0,1,7,0.343
7,top,1,1,7,0.512
7,top,2,1,7,0.66
7,top,3,1,7,0.776
7,top,4,1,7,0.863
7,top,5,1,7,0.921
7,top,-5,2,0,0.032
7,top,-4,2,0,0.061
7,top,-3,2,0,0.113
7,top,-2,2,0,0.201
7,top,-1,2,0,0.342
7,top,0,2,0,0.567
7,top,1,2,0,0.774
7,top,2,2,0,0.88
7,top,3,2,0,0.938
7,top,4,2,0,0.97
7,top,5,2,0,0.985
7,top,-5,2,1,0.031
7,top,-4,2,1,0.059
7,top,-3,2,1,0.108
7,top,-2,2,1,0.193
7,top,-1,2,1,0.328
7,top,0,2,1,0.545
7,top,1,2,1,0.749
7,top,2,2,1,0.86
7,top,3,2,1,0.926
7,top,4,2,1,0.963
7,top,5,2,1,0.982
7,top,-5,2,2,0.029
7,top,-4,2,2,0.056
7,top,-3,2,2,0.103
7,top,-2,2,2,0.184
7,top,-1,2,2,0.314
7,top,0,2,2,0.523
7,top,1,2,2,0.729
7,top,2,2,2,0.85
7,top,3,2,2,0.921
7,top,4,2,2,0.96
7,top,5,2,2,0.98
7,top,-5,2,3,0.028
7,top,-4,2,3,0.054
7,top,-3,2,3,0.101
7,top,-2,2,3,0.18
7,top,-1,2,3,0.307
7,top,0,2,3,0.511
7,top,1,2,3,0.71
7,top,2,2,3,0.829
7,top,3,2,3,0.904
7,top,4,2,3,0.95
7,top,5,2,3,0.974
7,top,-5,2,4,0.029
7,top,-4,2,4,0.055
7,top,-3,2,4,0.101
7,top,-2,2,4,0.181
7,top,-1,2,4,0.309
7,top,0,2,4,0.515
7,top,1,2,4,0.722
7,top,2,2,4,0.848
7,top,3,2,4,0.919
7,top,4,2,4,0.959
7,top,5,2,4,0.98
7,top,-5,2,5,0.028
7,top,-4,2,5,0.053
7,top,-3,2,5,0.098
7,top,-2,2,5,0.175
7,top,-1,2,5,0.3
7,top,0,2,5,0.499
7,top,1,2,5,0.699
7,top,2,2,5,0.824
7,top,3,2,5,0.902
7,top,4,2,5,0.948
7,top,5,2,5,0.974
7,top,-5,2,6,0.027
7,top,-4,2,6,0.052
7,top,-3,2,6,0.096
7,top,-2,2,6,0.171
7,top,-1,2,6,0.292
7,top,0,2,6,0.487
7,top,1,2,6,0.678
7,top,2,2,6,0.802
7,top,3,2,6,0.889
7,top,4,2,6,0.94
7,top,5,2,6,0.969
7,top,-5,2,7,0.026
7,top,-4,2,7,0.049
7,top,-3,2,7,0.091
7,top,-2,2,7,0.163
7,top,-1,2,7,0.279
7,top,0,2,7,0.465
7,top,1,2,7,0.652
7,top,2,2,7,0.776
7,top,3,2,7,0.865
7,top,4,2,7,0.922
7,top,5,2,7,0.958
7,bottom,-5,0,0,0.033
7,bottom,-4,0,0,0.064
7,bottom,-3,0,0,0.118
7,bottom,-2,0,0,0.209
7,bottom,-1,0,0,0.354
7,bottom,0,0,0,0.586
7,bottom,1,0,0,0.794
7,bottom,2,0,0,0.893
7,bottom,3,0,0,0.946
7,bottom,4,0,0,0.974
7,bottom,5,0,0,0.988
7,bottom,-5,0,1,0.052
7,bottom,-4,0,1,0.094
7,bottom,-3,0,1,0.165
7,bottom,-2,0,1,0.276
7,bottom,-1,0,1,0.431
7,bottom,0,0,1,0.643
7,bottom,1,0,1,0.822
7,bottom,2,0,1,0.908
7,bottom,3,0,1,0.954
7,bottom,4,0,1,0.978
7,bottom,5,0,1,0.989
7,bottom,-5,0,2,0.058
7,bottom,-4,0,2,0.106
7,bottom,-3,0,2,0.185
7,bottom,-2,0,2,0.308
7,bottom,-1,0,2,0.488
7,bottom,0,0,2,0.696
7,bottom,1,0,2,0.847
7,bottom,2,0,2,0.921
7,bottom,3,0,2,0.961
7,bottom,4,0,2,0.981
7,bottom,5,0,2,0.991
7,bottom,-5,0,3,0.087
7,bottom,-4,0,3,0.149
7,bottom,-3,0,3,0.246
7,bottom,-2,0,3,0.376
7,bottom,-1,0,3,0.537
7,bottom,0,0,3,0.72
7,bottom,1,0,3,0.86
7,bottom,2,0,3,0.928
7,bottom,3,0,3,0.964
7,bottom,4,0,3,0.983
7,bottom,5,0,3,0.992
7,bottom,-5,0,4,0.062
7,bottom,-4,0,4,0.115
7,bottom,-3,0,4,0.203
7,bottom,-2,0,4,0.341
7,bottom,-1,0,4,0.552
7,bottom,0,0,4,0.757
7,bottom,1,0,4,0.876
7,bottom,2,0,4,0.937
7,bottom,3,0,4,0.969
7,bottom,4,0,4,0.985
7,bottom,5,0,4,0.993
7,bottom,-5,0,5,0.1
7,bottom,-4,0,5,0.17
7,bottom,-3,0,5,0.277
7,bottom,-2,0,5,0.424
7,bottom,-1,0,5,0.613
7,bottom,0,0,5,0.79
7,bottom,1,0,5,0.893
7,bottom,2,0,5,0.946
7,bottom,3,0,5,0.973
7,bottom,4,0,5,0.987
7,bottom,5,0,5,0.994
7,bottom,-5,0,6,0.108
7,bottom,-4,0,6,0.185
7,bottom,-3,0,6,0.303
7,bottom,-2,0,6,0.469
7,bottom,-1,0,6,0.655
7,bottom,0,0,6,0.808
7,bottom,1,0,6,0.903
7,bottom,2,0,6,0.951
7,bottom,3,0,6,0.976
7,bottom,4,0,6,0.989
7,bottom,5,0,6,0.995
7,bottom,-5,0,7,0.148
7,bottom,-4,0,7,0.242
7,bottom,-3,0,7,0.368
7,bottom,-2,0,7,0.518
7,bottom,-1,0,7,0.683
7,bottom,0,0,7,0.824
7,bottom,1,0,7,0.911
7,bottom,2,0,7,0.955
7,bottom,3,0,7,0.978
7,bottom,4,0,7,0.989
7,bottom,5,0,7,0.995
7,bottom,-5,1,0,0.024
7,bottom,-4,1,0,0.047
7,bottom,-3,1,0,0.091
7,bottom,-2,1,0,0.171
7,bottom,-1,1,0,0.305
7,bottom,0,1,0,0.548
7,bottom,1,1,0,0.776
7,bottom,2,1,0,0.883
7,bottom,3,1,0,0.941
7,bottom,4,1,0,0.971
7,bottom,5,1,0,0.986
7,bottom,-5,1,1,0.034
7,bottom,-4,1,1,0.066
7,bottom,-3,1,1,0.122
7,bottom,-2,1,1,0.216
7,bottom,-1,1,1,0.36
7,bottom,0,1,1,0.589
7,bottom,1,1,1,0.796
7,bottom,2,1,1,0.894
7,bottom,3,1,1,0.946
7,bottom,4,1,1,0.974
7,bottom,5,1,1,0.988
7,bottom,-5,1,2,0.038
7,bottom,-4,1,2,0.073
7,bottom,-3,1,2,0.134
7,bottom,-2,1,2,0.237
7,bottom,-1,1,2,0.398
7,bottom,0,1,2,0.624
7,bottom,1,1,2,0.812
7,bottom,2,1,2,0.903
7,bottom,3,1,2,0.951
7,bottom,4,1,2,0.976
7,bottom,5,1,2,0.989
7,bottom,-5,1,3,0.054
7,bottom,-4,1,3,0.099
7,bottom,-3,1,3,0.173
7,bottom,-2,1,3,0.283
7,bottom,-1,1,3,0.433
7,bottom,0,1,3,0.643
7,bottom,1,1,3,0.822
7,bottom,2,1,3,0.908
7,bottom,3,1,3,0.954
7,bottom,4,1,3,0.978
7,bottom,5,1,3,0.989
7,bottom,-5,1,4,0.044
7,bottom,-4,1,4,0.084
7,bottom,-3,1,4,0.155
7,bottom,-2,1,4,0.273
7,bottom,-1,1,4,0.468
7,bottom,0,1,4,0.693
7,bottom,1,1,4,0.845
7,bottom,2,1,4,0.92
7,bottom,3,1,4,0.96
7,bottom,4,1,4,0.981
7,bottom,5,1,4,0.991
7,bottom,-5,1,5,0.059
7,bottom,-4,1,5,0.108
7,bottom,-3,1,5,0.19
7,bottom,-2,1,5,0.314
7,bottom,-1,1,5,0.494
7,bottom,0,1,5,0.702
7,bottom,1,1,5,0.85
7,bottom,2,1,5,0.923
7,bottom,3,1,5,0.962
7,bottom,4,1,5,0.982
7,bottom,5,1,5,0.991
7,bottom,-5,1,6,0.072
7,bottom,-4,1,6,0.13
7,bottom,-3,1,6,0.223
7,bottom,-2,1,6,0.364
7,bottom,-1,1,6,0.545
7,bottom,0,1,6,0.732
7,bottom,1,1,6,0.865
7,bottom,2,1,6,0.931
7,bottom,3,1,6,0.966
7,bottom,4,1,6,0.983
7,bottom,5,1,6,0.992
7,bottom,-5,1,7,0.094
7,bottom,-4,1,7,0.162
7,bottom,-3,1,7,0.261
7,bottom,-2,1,7,0.392
7,bottom,-1,1,7,0.555
7,bottom,0,1,7,0.735
7,bottom,1,1,7,0.867
7,bottom,2,1,7,0.932
7,bottom,3,1,7,0.966
7,bottom,4,1,7,0.984
7,bottom,5,1,7,0.992
7,bottom,-5,2,0,0.018
7,bottom,-4,2,0,0.037
7,bottom,-3,2,0,0.075
7,bottom,-2,2,0,0.145
7,bottom,-1,2,0,0.27
7,bottom,0,2,0,0.52
7,bottom,1,2,0,0.762
7,bottom,2,2,0,0.876
7,bottom,3,2,0,0.937
7,bottom,4,2,0,0.969
7,bottom,5,2,0,0.986
7,bottom,-5,2,1,0.022
7,bottom,-4,2,1,0.045
7,bottom,-3,2,1,0.089
7,bottom,-2,2,1,0.168
7,bottom,-1,2,1,0.299
7,bottom,0,2,1,0.541
7,bottom,1,2,1,0.773
7,bottom,2,2,1,0.881
7,bottom,3,2,1,0.94
7,bottom,4,2,1,0.971
7,bottom,5,2,1,0.986
7,bottom,-5,2,2,0.024
7,bottom,-4,2,2,0.049
7,bottom,-3,2,2,0.096
7,bottom,-2,2,2,0.179
7,bottom,-1,2,2,0.322
7,bottom,0,2,2,0.564
